500
ning,ko,voor,pen,ren,be;1=ren,2=beren,1=pen,1=voor,2=koren,3=bekoren,2=kopen,3=bekopen,2=penning,3=voorkopen,2=koning
plas,trek,rij,uit,ken,ge;1=ge,1=uit,2=geuit,2=gerij,1=rij,2=rijken,2=getrek,1=trek,2=trekken,3=uittrekken,1=plas,2=geplas
ron,ri,to,ra,nen,ge;1=ge,2=genen,2=rage,1=ra,2=tonen,2=toto,2=tori,3=geronnen
steen,ja,do,ten,de,ge;1=ge,1=de,1=ten,3=gegeten,2=tenten,2=doge,1=do,2=dode,1=ja,2=jade,2=dodo,1=steen,2=steende,3=gesteenten,3=steendode
dot,zaag,ker,ver,ten,ge;1=ge,1=ten,3=gegeten,1=ver,2=gever,2=tenten,2=verten,3=vergeten,2=verver,1=dot,2=dotten,2=kerker,2=gezaag,1=zaag
loon,vuur,ners,ho,tje,ren;1=ren,1=ho,2=horen,3=horentje,1=vuur,2=vuurtje,1=loon,2=loontje,2=renners
juicht,kocht,vrij,in,de,ge;1=ge,1=de,1=in,2=inde,1=vrij,2=gevrij,2=vrijde,1=kocht,2=gekocht,3=ingekocht,2=gejuicht,3=vrijgekocht
spon,vol,lin,pa,gen,te;1=te,1=gen,2=tegen,1=pa,2=papa,3=palingen,1=vol,2=volte,2=volgen,1=spon,2=spongen
teemd,lon,leer,ten,de,ge;1=ge,1=de,1=ten,3=gegeten,2=tenten,1=leer,2=leerde,3=geleerde,2=lonten,2=geteemd
knerst,blaas,laag,we,ten,ge;1=ge,1=ten,3=gegeten,2=tenten,1=we,3=geweten,2=weten,2=geblaas,1=blaas,1=laag,2=laagten,2=geknerst
por,school,werk,re,gen,de;1=de,1=gen,2=degen,1=re,2=rede,2=regen,2=genre,3=regende,1=werk,1=school,2=schoolde,1=por,2=porde,2=schoolwerk
schoon,weer,ste,den,ver,de;1=de,1=ver,2=verver,1=den,2=deden,3=verdeden,2=stede,2=steden,3=stedenschoon,1=weer,2=weerde,2=verweer,3=verweerde,1=schoon,2=schoonde,3=verschoonde
doofd,sing,vier,re,te,ver;1=ver,1=te,2=verver,2=verte,1=re,2=verre,2=tere,2=verdoofd,3=verversing,1=vier,2=revier
kle,tal,gers,men,de,ge;1=ge,1=de,1=men,2=mende,3=geklede,2=mengers,2=getal,1=tal,2=talmen
wens,prak,lijk,op,gen,te;1=te,1=gen,2=tegen,1=op,3=tegenop,1=lijk,2=lijkte,1=prak,2=prakte,1=wens,2=wenste
rist,wei,wet,stem,de,ge;1=ge,1=de,1=stem,2=stemde,3=gestemde,2=gewet,1=wet,2=gerist,1=rist,2=gewei,1=wei,2=weide
droog,sport,ban,ren,be,de;1=de,2=bede,1=ren,2=deren,2=rende,2=beren,3=renderen,1=ban,2=bande,1=droog,2=droogde,2=bedroog,1=sport,2=rensport
sis,vi,mi,me,de,ge;1=ge,1=de,1=me,2=mede,1=mi,2=demi,2=mime,3=mimede,2=vide,2=mimi,2=gesis,3=mimesis
koel,bie,win,re,ren,te;1=te,1=ren,1=re,2=teren,2=rente,2=tere,1=koel,2=koelte,3=winteren,2=bieren
olie,al,man,sen,den,ver;1=ver,2=verver,1=den,3=verversen,1=man,2=manden,2=olieman,1=al,2=alver,3=alverman,1=olie
kneus,ties,rij,den,ten,de;1=de,1=ten,2=tenten,1=den,2=deden,1=rij,2=rijde,2=rijten,2=rijden,3=detenties,3=tendenties,1=kneus,2=kneusde
flit,pas,ne,ren,te,ver;1=ver,1=te,2=verver,2=verte,1=ren,2=teren,2=rente,3=verteren,2=neren,2=flitte,1=pas,2=paste
gas,druk,zen,ra,te,ver;1=ver,1=te,2=verver,2=verte,1=ra,1=zen,2=verzen,2=razen,2=gasdruk,1=druk,2=drukte,3=verdrukte,1=gas,2=gaste,3=vergaste
kas,lij,ko,den,ten,ge;1=ge,1=ten,3=gegeten,2=tenten,1=den,2=koten,1=lij,2=lijden,1=kas,2=kasten
rend,wer,pa,lo,ver,ge;1=ge,1=ver,2=gever,2=verver,2=loge,2=lover,1=pa,2=page,2=papa,3=papaver,2=werver,2=gerend
bre,rich,sche,in,ken,ten;1=ten,2=tenten,1=in,3=inrichten,2=scheten,2=breken,3=inbreken,2=richten
knel,tes,der,ten,de,ge;1=ge,1=de,1=ten,3=gegeten,2=tenten,2=derde,2=tender,2=testen,1=knel,2=knelde,2=testes
gan,moe,ter,gen,de,ge;1=ge,1=de,1=gen,2=degen,3=gedegen,1=ter,3=terdege,2=tergen,3=tergende,1=moe,2=moede,2=gangen
co,con,be,ten,de,ge;1=ge,1=de,1=ten,3=gegeten,2=tenten,2=bede,2=beten,3=gebeten,2=geco,2=code,2=cocon
duw,mis,ken,be,ver,de;1=de,1=ver,2=bede,2=verver,2=bever,2=deken,2=kende,3=verkende,2=beken,3=bekende,1=mis,3=miskende,1=duw,2=duwde,3=verduwde
kwas,sa,tie,ver,ten,ge;1=ge,1=ten,3=gegeten,1=ver,2=gever,2=tenten,2=verten,3=vergeten,2=verver,2=tieten,2=sage,1=sa,2=kwasten
mie,ze,nen,ke,ren,be;1=ren,2=beren,2=benen,2=keren,2=rennen,3=bekeren,2=kenen,1=ze,3=bezeren,2=zenen,3=zekeren,1=mie,2=mieren,3=miezeren
rie,ker,to,len,ver,de;1=de,1=ver,2=verver,2=delen,2=lende,3=verdelen,3=toverde,2=lento,2=toto,2=kerker,3=kerkerde,3=riedelen,2=kerrie
gra,ze,on,ti,ver,ge;1=ge,1=ver,2=gever,2=verver,2=titi,2=zege,1=ze,2=zever,3=gezever,2=onze,2=grage,2=graver,3=gratige
tin,tra,ma,ver,ten,ge;1=ge,1=ten,3=gegeten,1=ver,2=gever,2=tenten,2=verten,3=vergeten,2=verver,1=ma,2=maten,2=mama,2=trage,1=tra,1=tin,2=tinten
schroeid,land,mo,gen,de,ge;1=ge,1=de,1=gen,2=degen,3=gedegen,2=mode,2=demo,2=mogen,3=gemogen,1=land,2=geland,2=landde,2=geschroeid
spoor,bu,over,ver,ten,de;1=de,1=ten,1=ver,2=tenten,2=verten,2=verver,1=over,3=veroverde,2=buten,3=debuten,1=spoor,2=spoorde
stol,kou,me,der,ren,de;1=de,1=ren,2=deren,2=rende,2=derde,3=renderen,1=me,2=mede,2=meren,1=kou,2=koude,1=stol,2=stolde
ci,ba,pa,ren,te,ge;1=ge,1=te,1=ren,2=geren,2=teren,2=rente,1=pa,2=page,2=paren,1=ba,2=baren,3=gebaren,3=citeren,2=papa,2=baba
ha,bo,ke,te,ver,ge;1=ge,1=ver,2=gever,1=te,2=verver,2=verte,2=kever,1=ha,2=haver,3=gehate,2=bobo
don,na,ma,len,ken,ren;1=ren,1=ma,1=na,2=maren,2=maken,2=malen,2=naken,2=mama,3=namaken,1=don,2=donken,2=donna,3=madonna
laars,ro,pen,ten,de,ge;1=ge,1=de,1=ten,3=gegeten,2=tenten,1=pen,2=gepen,2=pende,1=laars,3=gelaarsde,2=rode,2=roten,3=pendelaars
fu,seer,den,gen,ver,de;1=de,1=ver,2=verver,1=gen,2=degen,1=den,2=deden,2=vergen,3=verdeden,3=fuseerde
prijkt,zo,sis,pen,ten,ge;1=ge,1=ten,3=gegeten,2=tenten,1=pen,2=gepen,2=zozo,2=gesis,1=zo,3=gezopen,2=zopen,2=geprijkt
matst,vi,no,li,de,ge;1=ge,1=de,3=gelige,2=node,2=vide,2=lino,2=gematst,1=matst
ageer,kol,la,re,de,ge;1=ge,1=de,1=re,3=gerede,2=rede,2=lage,1=la,2=lade,2=lala,1=kol,2=kolde,2=ageerde
lin,ders,sche,ka,len,de;1=de,2=delen,2=lende,1=ka,2=kade,2=kalen,2=schede,2=schelen,2=linde,2=kaders,3=kalenders
stiet,daan,koe,zet,ver,ten;1=ten,1=ver,2=tenten,2=verten,2=verver,1=koe,2=koeten,2=verdaan,1=zet,2=zetten,2=verzet,3=verzetten,1=stiet,2=verstiet
let,bui,ster,gen,de,ge;1=ge,1=de,1=gen,2=degen,3=gedegen,1=ster,2=genster,1=bui,2=buide,2=buigen,1=let,2=gelet
zoold,mel,re,den,de,ge;1=ge,1=de,1=den,2=deden,1=re,3=gerede,2=rede,3=gereden,2=reden,2=melde,2=melden,2=gezoold
huil,tij,ken,ver,de,ge;1=ge,1=de,1=ver,2=gever,2=verver,2=deken,3=gekende,2=kende,3=verkende,1=tij,3=getijde,2=tijken,2=gehuil,2=huilde
vaar,pe,gen,ten,de,ge;1=ge,1=de,1=ten,3=gegeten,2=tenten,1=gen,2=degen,3=gedegen,2=genten,2=peten,2=gevaar,1=vaar,2=vaarde,2=vaarten,3=gevaarten
gor,schil,be,ver,ten,ge;1=ge,1=ten,3=gegeten,1=ver,2=gever,2=tenten,2=verten,3=vergeten,2=verver,2=beten,3=gebeten,2=bever,3=verbeten,2=geschil,1=schil,2=verschil,2=gorten
sie,ro,tje,ta,ver,ge;1=ge,1=ver,2=gever,2=verver,2=rover,2=versie,2=rota,3=rovertje
ber,mi,len,ti,de,ge;1=ge,1=de,2=gelen,2=delen,2=lende,2=titi,1=mi,2=demi,3=timide,2=mimi,2=berber
sprin,le,der,re,gen,ge;1=ge,1=gen,1=re,2=regen,2=genre,3=geregen,2=gele,2=lege,3=gelegen,2=legen,2=reder,2=leder,2=springen
or,ze,di,ren,te,ver;1=ver,1=te,2=verver,2=verte,1=ren,2=teren,2=rente,3=verteren,4=diverteren,1=ze,2=zever,1=or,2=ordi
plo,tu,te,ten,de,ge;1=ge,1=de,1=ten,3=gegeten,1=te,2=tenten,3=detente,2=ploten,2=tuten,2=tutu
bou,ve,to,te,ten,de;1=de,1=ten,1=te,2=tenten,3=detente,2=toten,2=toto,2=veten,2=vete,2=veto,2=boude,2=bouten,2=boute
stroom,sta,der,gen,te,de;1=de,1=te,1=gen,2=degen,2=tegen,2=derde,2=teder,3=tederder,2=state,2=stagen,1=stroom,2=stroomde,3=tegenstroom
groei,pla,ont,ten,de,ge;1=ge,1=de,1=ten,3=gegeten,2=tenten,2=platen,1=groei,2=groeide,3=ontgroeide
ko,sa,per,ten,de,ge;1=ge,1=de,1=ten,3=gegeten,2=tenten,1=per,2=sage,1=sa,2=desa,2=koten,2=koper,3=koperde
kraakt,rij,le,ten,de,ge;1=ge,1=de,1=ten,3=gegeten,2=tenten,2=gele,2=lege,3=gelede,2=lede,3=deleten,2=gerij,1=rij,2=rijde,2=rijten,2=gekraakt
neerd,op,gen,te,ver,ge;1=ge,1=ver,2=gever,1=te,2=verver,1=gen,2=verte,2=vergen,2=tegen,1=op,3=opgever,3=tegenop,3=gegeneerd
huw,bak,li,ten,de,ge;1=ge,1=de,1=ten,3=gegeten,2=tenten,3=gelige,1=bak,2=gebak,3=gehuwde,2=huwde
tin,nis,der,ren,ten,ge;1=ge,1=ten,3=gegeten,2=tenten,1=ren,2=geren,2=renten,2=tender,1=nis,3=genisten,2=tennis,1=tin,2=tinten
smeek,men,ti,ren,de,ge;1=ge,1=de,1=ren,2=geren,2=deren,2=rende,3=renderen,2=titi,1=men,2=mende,2=timen,3=dementi,2=gesmeek
glooi,schreeuw,ma,ti,de,ge;1=ge,1=de,1=ma,2=titi,2=made,3=matige,2=mama,2=geschreeuw,1=schreeuw,2=schreeuwde,2=glooide
blik,vul,stuk,mi,ken,den;1=den,2=denken,1=mi,2=mimi,2=vulstuk,3=vulstukken,1=stuk,2=stukken,1=blik,2=blikken
do,ri,ra,ver,ten,ge;1=ge,1=ten,3=gegeten,1=ver,2=gever,2=tenten,2=verten,3=vergeten,2=verver,2=rage,1=ra,2=raten,2=riten,2=doge,1=do,2=dover,2=dodo,3=dorado
gier,zer,wij,on,de,ge;1=ge,1=de,1=wij,3=gewijde,2=wijde,4=ongewijde,1=gier,2=gegier,2=gierde,2=wijzer,3=onwijzer
ein,ling,ba,gen,ver,de;1=de,1=ver,2=verver,1=gen,2=degen,2=vergen,2=einde,1=ba,2=verba,2=deling,3=verdeling,2=baba
pend,co,op,ten,de,ge;1=ge,1=de,1=ten,3=gegeten,2=tenten,1=op,4=opgegeten,2=geco,2=code,2=gepend
mengd,bouw,nen,ke,on,ge;1=ge,2=genen,2=kenen,1=bouw,2=gebouw,2=gemengd,3=ongemengd
ram,bel,tie,be,ten,de;1=de,1=ten,2=tenten,2=bede,2=beten,2=tieten,3=detentie,1=bel,2=belde,2=belten,1=ram,2=ramde
spa,cur,ves,ten,de,ge;1=ge,1=de,1=ten,3=gegeten,2=tenten,2=vesten,3=gevesten,1=spa,2=spade,2=curves
vra,roer,fec,voor,ten,de;1=de,1=ten,2=tenten,1=voor,2=voorde,3=voortenten,3=defecten,1=roer,2=roerde,2=vraten
mer,ven,ne,ma,ter,ge;1=ge,1=ter,1=ma,2=gene,2=mater,2=terne,3=gegeven,2=geven,1=ven,2=mama,3=manege,2=venter,2=neven,2=nemer
stuur,scha,ba,ven,re,ken;1=re,2=reken,1=ven,2=reven,1=ba,2=baken,2=bare,3=kenbare,2=baba,1=scha,2=schaken,2=schare,2=schaven,1=stuur,3=stuurbare
wenst,nood,ken,den,de,ge;1=ge,1=de,1=den,2=deden,2=deken,3=gekende,2=kende,3=gedenken,2=denken,3=denkende,1=nood,2=genood,2=noodde,2=gewenst
ju,mes,ti,ter,ten,ge;1=ge,1=ten,3=gegeten,2=tenten,1=ter,2=titer,2=titi,1=mes,2=mesten,2=mester,1=ju,2=juten
win,ties,ca,ten,de,ge;1=ge,1=de,1=ten,3=gegeten,2=tenten,3=decade,3=detenties,2=gewin,2=winde
maakt,sa,po,we,ten,ge;1=ge,1=ten,3=gegeten,2=tenten,1=we,3=geweten,2=weten,1=po,2=sage,1=sa,2=poten,2=gemaakt
plat,lijk,le,te,ten,ge;1=ge,1=ten,3=gegeten,1=te,2=tenten,2=gele,2=lege,1=lijk,2=gelijk,2=lijkte,3=tegelijk,2=lelijk,2=geplat,1=plat,2=platten,2=platte
mauwd,ders,zen,ne,de,ge;1=ge,1=de,2=gene,3=degene,1=zen,3=genezen,2=zenders,2=gemauwd
goe,nis,ti,ren,ver,de;1=de,1=ver,2=verver,1=ren,2=deren,2=rende,3=renderen,2=titi,1=nis,2=vernis,2=goede,3=goederen
lub,sche,ter,gen,de,ge;1=ge,1=de,1=gen,2=degen,3=gedegen,1=ter,3=terdege,2=tergen,3=tergende,2=schede,3=gelubde,2=lubde
gok,ven,sen,re,ten,ge;1=ge,1=ten,3=gegeten,2=tenten,1=re,3=tengere,2=reten,3=gereten,2=senten,3=gegeven,2=geven,1=ven,2=venten,3=gereven,2=reven,1=gok,3=goktenten
sis,pel,den,gen,de,ge;1=ge,1=de,1=gen,2=degen,1=den,3=gedegen,2=deden,1=pel,2=pelde,2=gesis
hoer,se,len,ren,de,ge;1=ge,1=de,1=ren,2=geren,2=deren,2=rende,2=gelen,2=delen,2=lende,3=renderen,3=geselen,1=hoer,2=hoerde
ruit,la,li,te,ten,de;1=de,1=ten,1=te,2=tenten,3=detente,1=la,2=lade,2=laten,2=late,3=latente,2=lila,2=lala,1=ruit,2=ruitte
zwel,nen,le,len,ten,ge;1=ge,1=ten,3=gegeten,2=tenten,2=gelen,2=gele,2=lege,2=genen,2=lenen,2=gezwel,2=zwellen,3=gezwellen
bil,stal,ra,ten,de,ge;1=ge,1=de,1=ten,3=gegeten,2=tenten,2=rage,1=ra,2=raten,1=bil,2=bilde,1=stal,2=stalde,3=gestalten
brand,pen,te,ten,de,ge;1=ge,1=de,1=ten,3=gegeten,1=te,2=tenten,3=detente,1=pen,2=gepen,2=pende,2=gebrand,1=brand,2=brandde
as,gra,voor,af,den,ten;1=ten,2=tenten,1=den,1=af,2=aften,1=voor,3=voortenten,2=voorden,2=vooraf,2=graten,2=graden,1=as,2=asten
rem,eni,len,te,de,ge;1=ge,1=de,1=te,2=gelen,2=delen,2=lende,2=lente,2=telen,1=rem,3=geremde,2=remde,2=enige
bad,len,ti,ren,de,ge;1=ge,1=de,1=ren,2=geren,2=deren,2=rende,2=gelen,2=delen,2=lende,3=renderen,2=titi,1=bad,3=badderen
knoei,vak,kop,pers,ten,ge;1=ge,1=ten,3=gegeten,2=tenten,1=pers,1=kop,2=kopten,2=vakpers,2=geknoei,1=knoei,1=vak,2=koppers
krab,ping,baar,ken,den,be;1=den,2=beden,2=beken,2=denken,3=bedenken,3=bekenden,1=baar,2=baarden,2=kenbaar,2=pingping,1=krab,2=krabbe,1=ping
neel,ka,den,ver,ten,de;1=de,1=ten,1=ver,2=tenten,2=verten,2=verver,1=den,2=deden,3=verdeden,1=ka,2=kade,2=kaden,2=kaneel
ruild,spar,om,ten,de,ge;1=ge,1=de,1=ten,3=gegeten,2=tenten,1=om,2=geruild,3=omgeruild,1=spar,2=sparde
ij,pe,sen,re,ren,ver;1=ver,2=verver,1=ren,1=re,2=verre,3=verversen,2=peren,3=peperen,1=ij,2=ijver
schou,in,ver,ten,de,ge;1=ge,1=de,1=ten,3=gegeten,1=ver,2=gever,2=tenten,2=verten,3=vergeten,2=verver,1=in,2=inde,2=schouten
stoot,gas,me,re,ren,te;1=te,1=ren,1=re,2=teren,2=rente,2=tere,1=me,2=meren,1=gas,2=gaste,3=gasteren,1=stoot,2=stootte
er,mi,op,den,ver,de;1=de,1=ver,2=verver,1=den,2=deden,3=verdeden,1=op,1=mi,2=demi,2=mimi,1=er,2=erop
mee,ca,in,be,ver,de;1=de,1=ver,2=bede,2=verver,2=bever,1=in,2=inde,3=decade,2=inca,2=camee,1=mee
ci,mo,ter,ren,den,de;1=de,1=den,2=deden,1=ren,2=deren,2=rende,1=ter,3=denderen,3=renderen,4=denderende,2=mode,2=demo,2=moren,4=decideren,2=citer
stut,sie,uit,ti,ver,ge;1=ge,1=ver,2=gever,2=verver,2=titi,1=uit,2=geuit,3=uitgever,2=veruit,2=versie,1=stut,2=gestut
wach,lis,en,ter,ver,ten;1=ten,1=ver,2=tenten,2=verten,2=verver,1=ter,1=en,2=enten,2=enter,1=lis,2=listen,2=wachten,3=verwachten,2=wachter,3=verwachter
schrab,ring,der,gen,de,ge;1=ge,1=de,1=gen,2=degen,3=gedegen,2=derde,2=gering,1=ring,2=ringde,1=schrab,2=schrabde
stel,ling,ma,le,den,ver;1=ver,2=verver,1=den,2=lever,2=leden,1=ma,3=verleden,2=maden,2=mama,2=maling,3=vermaling,1=stel,2=stelling,3=verstelling
door,we,ven,ma,be,ge;1=ge,1=ma,3=gegeven,2=geven,1=ven,3=begeven,2=beven,2=mama,1=we,3=geweven,2=weven,1=door,3=doorgeven,4=doorgegeven,3=doorweven,4=doorgeweven
bom,in,re,ren,ten,de;1=de,1=ten,2=tenten,1=ren,2=deren,2=rende,1=re,2=renten,3=tenderen,2=rede,2=reten,3=renderen,1=in,2=inde,4=intenderen,1=bom,2=bomde
da,in,on,ken,de,ge;1=ge,1=de,2=deken,3=gekende,2=kende,1=in,2=inde,4=ongekende,2=daken,2=dada
ram,aard,ca,ter,be,de;1=de,2=bede,1=ter,2=beter,3=beterde,3=decade,1=aard,2=aardde,1=ram,2=ramde
diep,kat,nen,ken,ten,ge;1=ge,1=ten,3=gegeten,2=tenten,2=genen,2=kennen,2=gekat,1=kat,2=katten,1=diep,2=diepten
tempt,gen,be,ten,de,ge;1=ge,1=de,1=ten,3=gegeten,2=tenten,2=bede,1=gen,2=degen,2=beten,3=gedegen,3=gebeten,2=genten,2=getempt
dag,or,len,ten,de,ge;1=ge,1=de,1=ten,3=gegeten,2=tenten,2=gelen,2=delen,2=lende,1=or,2=orde,1=dag,2=dagge,3=dagdelen,3=dagorde
bult,spel,na,ten,de,ge;1=ge,1=de,1=ten,3=gegeten,2=tenten,1=na,3=genade,1=spel,2=spelde,2=naspel,2=gebult,1=bult
heid,nen,der,te,ver,de;1=de,1=ver,1=te,2=verver,2=verte,2=derde,2=verder,2=teder,2=denen,4=vertederde,2=tenen,3=tederder,2=verheid,3=tederheid
schach,schou,gel,ten,de,ge;1=ge,1=de,1=ten,3=gegeten,2=tenten,1=gel,2=degel,2=tengel,2=schachten,2=schouten
zel,val,ver,ten,de,ge;1=ge,1=de,1=ten,3=gegeten,1=ver,2=gever,2=tenten,2=verten,3=vergeten,2=verver,1=val,2=geval,2=verval,2=gezel,4=vergezelde
dui,ze,op,den,ver,ge;1=ge,1=ver,2=gever,2=verver,1=den,1=op,3=opgever,2=zege,1=ze,2=zever,3=gezever,2=zeden,2=duiver,2=duiden
kleed,bal,le,tie,be,de;1=de,2=bede,2=lede,3=deletie,1=bal,2=balde,1=kleed,2=kleedde,2=bekleed,3=bekleedde
lif,mar,ba,ke,ten,de;1=de,1=ten,2=tenten,2=keten,3=ketende,1=ba,2=baten,2=baba,2=liften,2=marde
pot,ra,ne,re,de,ge;1=ge,1=de,1=re,3=gerede,2=rede,2=gene,3=degene,2=rage,1=ra,2=rare,3=genera,1=pot,2=gepot,2=depot
tu,lijk,mi,pen,de,ge;1=ge,1=de,1=pen,2=gepen,2=pende,1=mi,2=demi,1=lijk,2=gelijk,3=degelijk,2=mimi,2=tutu
gons,lo,re,te,ver,de;1=de,1=ver,1=te,2=verver,2=verte,1=re,2=rede,2=verre,3=verdere,2=tere,3=tedere,2=lover,1=gons,2=gonsde
boor,rin,tje,nen,de,ge;1=ge,1=de,2=genen,2=denen,3=geringe,3=ringetje,1=boor,2=boorde,2=boortje
ro,pa,ter,den,de,ge;1=ge,1=de,1=den,2=deden,1=ter,3=terdege,1=pa,2=page,2=paden,2=pater,2=papa,2=rode,2=roden
slaap,jes,ni,mi,ten,ge;1=ge,1=ten,3=gegeten,2=tenten,1=mi,2=mimi,2=mini,2=slaapjes,1=slaap
bus,vin,gen,te,de,ge;1=ge,1=de,1=te,1=gen,2=degen,3=gedegen,2=tegen,1=bus,2=buste,1=vin,3=gevinde
straf,vo,tel,ker,ta,be;2=beker,1=tel,2=betel,2=kerker,1=straf,2=vota,3=kerkerstraf
ters,ta,der,gen,be,te;1=te,1=gen,2=bete,2=tegen,2=teder,3=tederder,2=taters
werk,ste,gen,te,ten,ge;1=ge,1=ten,3=gegeten,1=te,2=tenten,1=gen,2=genten,2=tegen,2=stege,1=werk,2=stegen,2=werkte,3=gestegen
schikt,man,len,gen,de,ge;1=ge,1=de,1=gen,2=degen,3=gedegen,2=gelen,2=delen,2=lende,2=lengen,1=man,2=mande,3=mangelen,2=geschikt
zie,min,sla,wer,ken,de;1=de,2=deken,2=kende,2=werken,3=werkende,1=sla,2=slaken,1=min,2=minde,2=zieken
stijfd,na,nen,ter,de,ge;1=ge,1=de,1=ter,3=terdege,2=genen,2=denen,1=na,3=genade,2=gestijfd
blerk,vlijm,in,re,te,de;1=de,1=te,1=re,2=rede,2=tere,3=tedere,1=in,2=inde,1=vlijm,2=vlijmde,2=blerkte
leerd,ij,le,ti,gen,ge;1=ge,1=gen,2=gele,2=lege,3=gelegen,2=legen,2=titi,2=geleerd,1=ij,2=ijle
sier,ren,gen,te,ten,de;1=de,1=ten,1=te,2=tenten,1=gen,2=degen,3=detente,1=ren,2=genten,2=deren,2=rende,2=renten,2=tegen,3=tenderen,2=teren,2=rente,3=tenteren,3=renderen,1=sier,2=sierde
volg,stel,ko,ken,te,de;1=de,1=te,2=deken,2=kende,2=teken,3=tekende,3=kenteken,4=kentekende,2=koken,3=kokende,1=stel,2=stelde,2=volgde
stra,po,ken,gen,ten,ge;1=ge,1=ten,3=gegeten,2=tenten,1=gen,2=genten,1=po,2=poten,2=pogen,2=poken,2=straten
wan,ka,len,ren,te,ten;1=ten,1=te,2=tenten,1=ren,2=renten,2=teren,2=rente,3=tenteren,2=lente,2=telen,1=ka,2=karen,2=kalen,1=wan,2=wanten
kan,an,na,der,ti,ge;1=ge,2=titi,1=na,2=nader,2=anti,2=ander,1=kan,3=kantige
sek,ling,se,ten,de,ge;1=ge,1=de,1=ten,3=gegeten,2=tenten,2=deling,3=geseling,2=sekten,2=sekse
bab,man,ling,op,ke,de;1=de,1=op,2=kebab,2=deling,1=man,2=mande,3=opdeling,2=manke
straat,ger,ken,be,ver,ten;1=ten,1=ver,2=tenten,2=verten,2=verver,2=beten,2=bever,3=verbeten,2=beken,2=tenger,1=straat,2=bestraat
vaar,ger,tje,men,ten,ge;1=ge,1=ten,3=gegeten,2=tenten,1=men,2=tenger,2=menger,2=gevaar,1=vaar,2=vaarten,3=gevaarten,2=vaartje
strand,voe,pi,ti,ten,de;1=de,1=ten,2=tenten,2=titi,1=pi,2=tipi,2=voeten,1=strand,2=strandde,3=strandtenten
kwie,man,ga,over,ker,ten;1=ten,2=tenten,1=over,2=gaten,1=man,2=kerker,2=gaga,2=overman,2=manga,3=mangaten,2=kwieker
zweept,tu,men,len,de,ge;1=ge,1=de,2=gelen,2=delen,2=lende,1=men,2=mende,3=mengelen,3=mendelen,2=tulen,2=tutu,2=gezweept
vei,ca,on,le,de,ge;1=ge,1=de,2=gele,2=lege,3=gelede,2=lede,4=ongelede,3=decade,1=vei,2=veile
kend,ti,gen,ten,de,ge;1=ge,1=de,1=ten,3=gegeten,2=tenten,1=gen,2=degen,3=gedegen,2=genten,2=titi,2=gekend
por,rij,tie,re,ver,ten;1=ten,1=ver,2=tenten,2=verten,2=verver,1=re,2=reten,2=verre,2=tieten,3=retentie,1=rij,2=rijten,1=por,2=porten,2=portie
schou,plan,ke,ken,te,ten;1=ten,1=te,2=tenten,2=teken,3=kenteken,2=keten,2=keken,1=plan,2=planten,2=planken,4=tekenplanken,2=schouten
kamp,stal,nen,ken,te,ten;1=ten,1=te,2=tenten,2=teken,3=kenteken,2=tenen,2=kennen,1=kamp,2=kampte,3=tentenkamp,1=stal,2=stalken
